state,park,recreation_visitors,recreation_visitor_days,non_recreation_visitors,recreation_visitor_hours,non_recreation_visitor_hours,concessioner_lodging_overnights,concessioner_camping_overnights,tent_overnights,recreation_vehicle_overnights,back_country_overnights,non_recreation_overnights,misc_overnights,year
New York,Fort Stanwix NM,"24,134","3,016",0,"36,199",0,0,0,0,0,0,0,0,2020
New York,Gateway NRA,"6,382,680","1,371,153","669,907","16,453,846","1,339,816",0,0,0,0,0,0,477,2020
New York,General Grant NMEM,"24,475","1,019",30,"12,237",6,0,0,0,0,0,0,0,2020
New York,Governors Island NM,"102,915","17,152",0,"205,830",0,0,0,0,0,0,0,0,2020
New York,Hamilton Grange NMEM,"23,015","1,651",35,"19,813",1,0,0,0,0,0,0,0,2020
New York,Home of Franklin D. Roosevelt NHS,"40,091","4,412",0,"52,955",0,0,0,0,0,0,0,0,2020
New York,Martin Van Buren NHS,"11,480",956,720,"11,480",180,0,0,0,0,0,0,0,2020
New York,Sagamore Hill NHS,"105,289","21,935",0,"263,221",0,0,0,0,0,0,0,0,2020
New York,Saint Paul's Church NHS,"5,968",615,245,"7,386",114,0,0,0,0,0,0,0,2020
New York,Saratoga NHP,"73,825","13,854","90,631","166,249","7,250",0,0,0,0,0,0,0,2020
New York,Statue of Liberty NM,"576,396","216,148",0,"2,593,782",0,0,0,0,0,0,0,0,2020
New York,Stonewall NM,0,0,0,0,0,0,0,0,0,0,0,0,2020
New York,Theodore Roosevelt Birthplace NHS,"4,984",632,35,"7,595",7,0,0,0,0,0,0,0,2020
New York,Theodore Roosevelt Inaugural NHS,"5,098",750,0,"9,010",0,0,0,0,0,0,0,0,2020
New York,Upper Delaware S&RR,"125,099","35,976","145,704","431,712","11,840",0,0,0,0,0,0,0,2020
New York,Vanderbilt Mansion NHS,"217,231","18,560",0,"222,724",0,0,0,0,0,0,0,0,2020
New York,Women's Rights NHP,"8,237",636,"1,344","7,640",672,0,0,0,0,0,0,0,2020
North Carolina,Blue Ridge PKWY,"8,741,681","4,467,873","1,456,692","53,614,484","728,352","14,332",0,"19,866","18,577",507,0,"1,131",2020
North Carolina,Cape Hatteras NS,"2,648,522","1,184,826","143,397","14,217,919","430,768",0,0,"44,433","52,886",0,48,"1,885",2020
North Carolina,Cape Lookout NS,"488,331","152,543","2,160","1,830,516","6,480",0,0,0,0,"4,526",0,"7,840",2020
North Carolina,Carl Sandburg Home NHS,"42,672","5,954",0,"71,451",0,0,0,0,0,0,0,0,2020
North Carolina,Fort Raleigh NHS,"153,519","12,793","1,344","153,519","1,344",0,0,0,0,0,0,0,2020
North Carolina,Great Smoky Mountains NP,"5,322,116","3,210,200",0,"38,522,400",0,0,0,"53,106","41,833","39,552",0,0,2020
North Carolina,Guilford Courthouse NMP,"186,020","8,584","3,515,631","103,016","29,179",0,0,0,0,0,0,0,2020
North Carolina,Moores Creek NB,"58,786","3,138",0,"37,660",0,0,0,0,0,51,0,0,2020
North Carolina,Wright Brothers NMEM,"277,963","23,163","2,190","277,963","1,095",0,0,0,0,0,0,0,2020
North Dakota,Fort Union Trading Post NHS,"5,225",504,492,"6,057",123,0,0,0,0,0,0,0,2020
North Dakota,Knife River Indian Villages NHS,"5,263",603,451,"7,236",225,0,0,0,0,0,0,0,2020
North Dakota,Theodore Roosevelt NP,"551,303","140,081","6,578","1,680,978","2,172",0,0,227,505,"2,591",0,0,2020
Ohio,Charles Young Buffalo Soldiers NM,"2,461",485,0,"5,831",0,0,0,0,0,0,0,0,2020
Ohio,Cuyahoga Valley NP,"2,755,628","589,633",0,"7,075,597",0,"2,141",0,0,0,0,0,0,2020
Ohio,Dayton Aviation Heritage NHP,"39,851","4,181",0,"50,179",0,0,0,0,0,0,0,0,2020
Ohio,First Ladies NHS,"2,406",401,0,"4,812",0,0,0,0,0,0,0,0,2020
Ohio,Hopewell Culture NHP,"35,710","5,951",0,"71,420",0,0,0,0,0,0,0,0,2020
Ohio,James A. Garfield NHS,"14,797","2,466",0,"29,594",0,0,0,0,0,0,0,0,2020
Ohio,Perry's Victory & Intl. Peace MEM,"40,469","3,046",0,"36,555",0,0,0,0,0,0,0,40,2020
Ohio,William Howard Taft NHS,"11,100",925,0,"11,100",0,0,0,0,0,0,0,0,2020
Oklahoma,Chickasaw NRA,"1,348,122","420,714","1,583,471","5,048,573","126,677",0,0,"42,548","33,965",0,0,"6,289",2020
Oklahoma,Washita Battlefield NHS,"12,520","1,043",0,"12,520",0,0,0,0,0,0,0,0,2020
Oregon,Crater Lake NP,"670,500","262,872","49,600","3,154,465","24,800","24,491","17,658",0,0,"3,135",0,0,2020
Oregon,John Day Fossil Beds NM,"88,571","8,561",840,"102,742",84,0,0,0,0,0,0,0,2020
Oregon,Lewis & Clark NHP,"161,230","19,610",173,"235,328",42,0,0,0,0,0,0,0,2020
Oregon,Oregon Caves NM & PRES,"22,789","5,697",520,"68,367","1,040",0,0,0,0,0,0,0,2020
Pennsylvania,Allegheny Portage Railroad NHS,"136,029","17,788",180,"213,467",48,0,0,0,0,0,0,0,2020
Pennsylvania,Delaware Water Gap NRA,"1,179,872","406,171","15,660","4,874,062","7,824",0,"8,482",0,0,982,0,775,2020
Pennsylvania,Edgar Allan Poe NHS,"2,418",201,0,"2,418",0,0,0,0,0,0,0,0,2020
Pennsylvania,Eisenhower NHS,"7,926","1,056",0,"12,683",0,0,0,0,0,0,0,0,2020
Pennsylvania,Flight 93 NMEM,"244,364","35,636",0,"427,637",0,0,0,0,0,0,0,0,2020
Pennsylvania,Fort Necessity NB,"199,801","17,979",120,"215,756",48,0,0,0,0,0,0,397,2020
Pennsylvania,Friendship Hill NHS,"19,462","4,269",0,"51,237",0,0,0,0,0,0,0,0,2020
Pennsylvania,Gettysburg NMP,"536,553","137,628","74,400","1,651,546","12,348",0,0,0,0,0,0,0,2020
Pennsylvania,Hopewell Furnace NHS,"34,288","3,428",600,"41,145",300,0,0,0,0,0,0,0,2020
Pennsylvania,Independence NHP,"907,090","113,431",0,"1,361,174",0,0,0,0,0,0,0,0,2020
Pennsylvania,Johnstown Flood NMEM,"87,805","7,563","137,764","90,763","4,131",0,0,0,0,0,0,0,2020
Pennsylvania,Steamtown NHS,"27,322","2,510","11,592","30,121","5,796",0,0,0,0,0,0,0,2020
Pennsylvania,Thaddeus Kosciuszko NMEM,0,0,0,0,0,0,0,0,0,0,0,0,2020
Pennsylvania,Upper Delaware S&RR,"125,099","35,976","145,704","431,712","11,840",0,0,0,0,0,0,0,2020
Pennsylvania,Valley Forge NHP,"2,012,832","335,472",0,"4,025,664",0,0,0,0,0,0,0,0,2020
Puerto Rico,San Juan NHS,"357,100","47,276",0,"567,321",0,0,0,0,0,0,0,0,2020
Rhode Island,Roger Williams NMEM,"13,971","2,146","11,817","25,755",945,0,0,0,0,0,0,0,2020
South Carolina,Charles Pinckney NHS,"23,723","3,953",0,"47,443",0,0,0,0,0,0,0,0,2020
South Carolina,Congaree NP,"119,306","40,403",0,"484,836",0,0,0,0,0,724,0,"5,622",2020
South Carolina,Cowpens NB,"226,903","15,267",0,"183,210",0,0,0,0,0,0,0,0,2020
South Carolina,Fort Sumter and Fort Moultrie NHP,"365,133","73,827",0,"885,932",0,0,0,0,0,0,0,0,2020
South Carolina,Kings Mountain NMP,"249,477","5,787","248,756","69,450","41,445",0,0,0,0,7,0,0,2020
South Carolina,Ninety Six NHS,"95,418","9,939",0,"119,273",0,0,0,0,0,0,0,0,2020
South Dakota,Badlands NP,"916,932","327,378","55,984","3,928,547","27,992","7,324","13,109","3,739",690,"4,514",0,0,2020
South Dakota,Jewel Cave NM,"35,878","9,004",49,"108,057",49,0,0,0,0,0,0,0,2020
South Dakota,Minuteman Missile NHS,"98,908","8,206",0,"98,473",0,0,0,0,0,0,0,0,2020
South Dakota,Missouri NRR,"111,602","9,300",0,"111,602",0,0,0,0,0,0,0,0,2020
South Dakota,Mount Rushmore NMEM,"2,074,986","227,670","706,689","2,732,050","235,561",0,0,0,0,0,0,0,2020
South Dakota,Wind Cave NP,"448,405","99,248","191,304","1,190,980","63,131",0,0,"2,576","2,737",403,0,0,2020
Tennessee,Andrew Johnson NHS,"46,092","1,494",0,"17,931",0,0,0,0,0,0,0,0,2020
Tennessee,Big South Fork NRRA,"455,850","272,860",0,"3,274,323",0,921,0,"12,306","24,368","6,850",0,"1,909",2020
Tennessee,Chickamauga & Chattanooga NMP,"339,208","58,154",0,"697,857",0,0,0,0,0,0,0,0,2020
Tennessee,Fort Donelson NB,"325,496","18,065","522,150","216,782","17,231",0,0,0,0,0,0,0,2020
Tennessee,Great Smoky Mountains NP,"6,773,604","4,085,709","10,544,367","49,028,509","5,272,185","8,083",0,"91,385","73,734","50,340",0,120,2020
Tennessee,Manhattan Project NHP,"9,610",514,0,"6,178",0,0,0,0,0,0,0,0,2020
Tennessee,Natchez Trace PKWY,"796,225","266,339","1,082,765","3,196,075","1,082,765",0,0,267,873,0,0,0,2020
Tennessee,Obed W&SR,"237,837","87,263","10,800","1,047,167",900,0,0,"12,053",0,"2,059",0,0,2020
Tennessee,Shiloh NMP,"386,883","41,343","159,510","496,118","31,901",0,0,0,0,0,0,0,2020
Tennessee,Stones River NB,"301,270","31,767","1,498","381,211",298,0,0,0,0,0,0,0,2020
Texas,Alibates Flint Quarries NM,"4,269",889,0,"10,673",0,0,0,0,0,0,0,0,2020
Texas,Amistad NRA,"1,424,139","866,925","1,128","10,403,111","1,128",0,0,0,"7,686",0,0,531,2020
Texas,Big Bend NP,"393,907","648,754","2,364","7,785,058","7,092","15,534","4,866","32,197","26,952","28,219",0,"19,655",2020
Texas,Big Thicket NPRES,"309,053","76,972",0,"923,673",0,0,0,0,0,"1,686",0,0,2020
Texas,Chamizal NMEM,"19,180","1,598","13,755","19,180","48,143",0,0,0,0,0,0,0,2020
Texas,Fort Davis NHS,"35,920","6,572",253,"78,874",373,0,0,0,0,0,0,0,2020
Texas,Guadalupe Mountains NP,"151,256","26,326","1,440","315,920","1,440",0,0,"5,753","5,024","1,715",0,456,2020
Texas,Lake Meredith NRA,"1,612,784","384,003",0,"4,608,038",0,0,0,"14,653","60,236",0,0,0,2020
Texas,Lyndon B. Johnson NHP,"75,322","9,037",0,"108,455",0,0,0,0,0,0,0,0,2020
Texas,Padre Island NS,"617,704","339,480","1,800","4,073,768","14,400",0,0,"12,503","28,303","13,586",0,345,2020
Texas,Palo Alto Battlefield NHP,"97,860","14,244",0,"170,932",0,0,0,0,0,0,0,0,2020
Texas,Rio Grande W&SR,126,"2,177",0,"26,124",0,0,0,0,0,"1,183",0,0,2020
Texas,San Antonio Missions NHP,"1,141,353","141,055",0,"1,692,670",0,0,0,0,0,0,0,0,2020
Texas,Waco Mammoth NM,"46,457","4,839","1,612","58,071",873,0,0,0,0,0,0,0,2020
Utah,Arches NP,"1,238,083","357,404",0,"4,288,859",0,0,0,"10,382","10,621",34,0,"2,904",2020
Utah,Bryce Canyon NP,"1,464,655","691,989","412,465","8,303,869","123,739","20,447",0,"37,491","32,319","1,680",0,"1,289",2020
Utah,Canyonlands NP,"493,914","298,882",0,"3,586,585",0,0,0,"5,606","4,413","59,800",0,160,2020
Utah,Capitol Reef NP,"981,038","120,544","66,851","1,446,539","66,851",0,0,"14,787","16,005","2,849",0,"1,270",2020
Utah,Cedar Breaks NM,"845,867","150,621","77,250","1,807,458","154,502",0,0,"3,458","2,971",0,0,0,2020
Utah,Dinosaur NM,"68,678","29,343",732,"352,117",732,0,0,"5,892","6,018","5,165",0,247,2020
Utah,Glen Canyon NRA,"2,195,589","2,010,707","3,369","24,128,490","40,439","5,905","6,639",257,226,"15,300",0,"72,174",2020
Utah,Golden Spike NHP,"53,106","10,132","31,000","121,587","15,500",0,0,0,0,0,0,0,2020
Utah,Hovenweep NM,"11,118","2,991",168,"35,894",36,0,0,295,721,0,0,0,2020
Utah,Natural Bridges NM,"52,542","23,869",800,"286,432",400,0,0,"1,140","1,607",0,0,0,2020
Utah,Rainbow Bridge NM,"3,573",446,0,"5,360",0,0,0,0,0,0,0,0,2020
Utah,Timpanogos Cave NM,"92,481","8,647",0,"103,768",0,0,0,0,0,0,0,0,2020
Utah,Zion NP,"3,591,254","1,807,539","21,900","21,690,476","5,475","29,039",0,"81,108","61,792","4,906",0,488,2020
Vermont,Marsh-Billings-Rockefeller NHP,"23,538","3,923",0,"47,076",0,0,0,0,0,0,0,0,2020
Virgin Islands,Buck Island Reef NM,"16,032","10,157",0,"121,893",0,0,0,0,0,0,0,"3,840",2020
Virgin Islands,Christiansted NHS,"23,816","1,051",0,"12,619",0,0,0,0,0,0,0,0,2020
Virgin Islands,Salt River Bay NHP & Ecological Pres,"2,704",533,0,"6,406",0,0,0,0,0,0,0,0,2020
Virgin Islands,Virgin Islands NP,"167,540","85,864","204,441","1,030,373","54,871",0,0,0,0,0,653,"23,897",2020
Virginia,Appomattox Court House NHP,"57,513","6,552",0,"78,632",0,0,0,0,0,0,0,0,2020
Virginia,Arlington House The R.E. Lee MEM,0,0,0,0,0,0,0,0,0,0,0,0,2020
Virginia,Assateague Island NS,"1,662,712","1,157,906","2,412","13,894,882","2,412",0,0,0,0,138,0,"2,434",2020
Virginia,Blue Ridge PKWY,"5,357,803","2,738,374","485,568","32,860,489","242,784","12,723",0,"7,029","3,886",202,0,0,2020
Virginia,Booker T. Washington NM,"22,482","1,896",84,"22,756",12,0,0,0,0,0,0,0,2020
Virginia,Colonial NHP,"2,946,594","248,982","1,807,358","2,987,790","903,680",0,0,0,0,0,0,0,2020
Virginia,Cumberland Gap NHP,"51,483","8,909","537,782","106,917","382,268",0,0,262,997,80,0,17,2020
Virginia,Fredericksburg & Spotsylvania NMP,"838,835","31,353","1,360,399","376,243","160,695",0,0,0,0,0,0,0,2020
Virginia,George Washington Birthplace NM,"41,970","11,368","7,200","136,427","7,200",0,0,0,0,0,0,0,2020
Virginia,George Washington MEM PKWY,"6,237,361","622,264","22,888,129","7,467,175","11,444,064",0,0,0,0,0,0,0,2020
Virginia,LBJ Memorial Grove on the Potomac,"211,228","8,801",0,"105,615",0,0,0,0,0,0,0,0,2020
Virginia,Maggie L. Walker NHS,"1,849",231,0,"2,772",0,0,0,0,0,0,0,0,2020
Virginia,Manassas NBP,"558,036","34,877",480,"418,525",84,0,0,0,0,0,0,0,2020
Virginia,Petersburg NB,"152,878","11,971","386,942","143,652","96,737",0,0,0,0,0,0,0,2020
Virginia,Prince William Forest Park,"333,903","187,139",120,"2,245,676",240,0,"20,915","11,233",535,295,0,"7,811",2020
Virginia,Richmond NBP,"179,598","24,556","149,149","294,672","37,288",0,0,0,0,0,0,0,2020
Virginia,Shenandoah NP,"1,666,265","798,315","10,962","9,579,789","2,742","26,939",0,"109,455","47,361","52,905",0,100,2020
Virginia,Theodore Roosevelt Island,"153,598","23,039",0,"276,472",0,0,0,0,0,0,0,0,2020
Virginia,Wolf Trap NP for the Performing Arts,"30,073","10,024",0,"120,292",0,0,0,0,0,0,0,0,2020
Washington,Fort Vancouver NHS,"670,111","53,406","28,583","640,873","228,664",0,0,0,0,0,0,0,2020
Washington,Klondike Gold Rush NHP Seattle,"13,003","1,896",0,"22,754",0,0,0,0,0,0,0,0,2020
Washington,Lake Chelan NRA,"30,598","34,877",0,"418,531",0,"6,665",0,0,0,"5,329",0,0,2020
Washington,Lake Roosevelt NRA,"1,519,403","302,784","1,200","3,633,410",600,"3,300","1,023","20,473","18,790","1,888",0,0,2020
Washington,Manhattan Project NHP,265,13,0,166,0,0,0,0,0,0,0,0,2020
Washington,Minidoka NHS,"1,983",330,0,"3,966",0,0,0,0,0,0,0,0,2020
Washington,Mount Rainier NP,"1,160,754","1,265,649","457,804","15,187,799","457,804","5,550",0,"38,099","14,337","30,983",0,353,2020
Washington,North Cascades NP,"30,885","46,296",0,"555,560",0,0,0,0,0,"22,966",0,0,2020
Washington,Olympic NP,"2,499,177","1,147,566","604,587","13,770,793","256,633","50,826","9,830","129,320","66,034","103,682",0,56,2020
Washington,Ross Lake NRA,"920,526","240,957",720,"2,891,494",720,"3,623",0,"43,144","12,999","22,359",0,0,2020
Washington,San Juan Island NHP,"426,335","56,402","74,023","676,831","18,508",0,0,0,0,0,0,0,2020
Washington,Whitman Mission NHS,"34,933","2,911",888,"34,933",444,0,0,0,0,0,0,0,2020
West Virginia,Bluestone NSR,"25,207","5,251",0,"63,017",0,0,0,0,0,0,0,0,2020
West Virginia,Gauley River NRA,"109,378","27,589",0,"331,076",0,0,0,465,175,0,0,0,2020
West Virginia,Harpers Ferry NHP,"234,473","78,157",0,"937,891",0,0,0,0,0,0,0,0,2020
West Virginia,New River Gorge NP & PRES,"1,054,374","229,489","2,400","2,753,877","4,800",0,0,815,250,0,0,0,2020
Wisconsin,Apostle Islands NL,"219,009","43,459",0,"521,508",0,0,0,0,0,320,0,"1,020",2020
Wisconsin,Saint Croix NSR,"399,310","303,400",0,"3,640,801",0,0,0,0,0,"43,684",0,0,2020
Wyoming,Bighorn Canyon NRA,"97,655","36,875","2,205","442,510","1,099",0,0,"2,001","8,473",0,0,0,2020
Wyoming,Devils Tower NM,"423,997","84,799","1,737","1,017,596",868,0,0,0,0,0,0,0,2020
Wyoming,Fort Laramie NHS,"26,066","3,258",365,"39,103",544,0,0,0,0,0,0,0,2020
Wyoming,Fossil Butte NM,"13,176","1,765",235,"21,190",249,0,0,0,0,0,0,0,2020
Wyoming,Grand Teton NP,"3,289,638","1,486,410","1,220,029","17,836,930","1,220,029","53,969","314,398",0,0,"40,249",0,0,2020
Wyoming,"John D. Rockefeller, Jr. MEM PKWY","1,373,817","144,764","10,800","1,737,179","2,700","12,137","5,588",0,0,0,0,0,2020
Wyoming,Yellowstone NP,"1,865,088","3,125,466","1,099,227","37,505,599","557,631","148,443","402,775","19,731","23,290","33,457",0,"2,491",2020
