state,park,recreation_visitors,recreation_visitor_days,non_recreation_visitors,recreation_visitor_hours,non_recreation_visitor_hours,concessioner_lodging_overnights,concessioner_camping_overnights,tent_overnights,recreation_vehicle_overnights,back_country_overnights,non_recreation_overnights,misc_overnights,year
New York,Gateway NRA,"7,803,348","1,660,457","929,223","19,925,495","1,858,448",0,0,"8,347","3,287",0,0,"1,764",2019
New York,General Grant NMEM,"113,852","5,014",137,"60,175",75,0,0,0,0,0,0,0,2019
New York,Governors Island NM,"590,993","98,498",0,"1,181,986",0,0,0,0,0,0,0,0,2019
New York,Hamilton Grange NMEM,"71,247","4,609",126,"55,312",8,0,0,0,0,0,0,0,2019
New York,Home of Franklin D. Roosevelt NHS,"147,109","19,620",0,"235,447",0,0,0,0,0,0,0,0,2019
New York,Martin Van Buren NHS,"20,623","1,739",720,"20,871",180,0,0,0,0,0,0,0,2019
New York,Sagamore Hill NHS,"36,738","7,653",0,"91,846",0,0,0,0,0,0,0,0,2019
New York,Saint Paul's Church NHS,"18,537","2,108",465,"25,298",241,0,0,0,0,0,0,0,2019
New York,Saratoga NHP,"145,118","35,754","74,903","429,050","5,991",0,0,0,0,0,0,0,2019
New York,Statue of Liberty NM,"4,240,461","1,590,172",0,"19,082,074",0,0,0,0,0,0,0,0,2019
New York,Stonewall NM,"2,088,929","170,549",0,"2,046,591",0,0,0,0,0,0,0,0,2019
New York,Theodore Roosevelt Birthplace NHS,"25,978","2,306",152,"27,677",25,0,0,0,0,0,0,0,2019
New York,Theodore Roosevelt Inaugural NHS,"26,994","4,239",0,"50,874",0,0,0,0,0,0,0,0,2019
New York,Upper Delaware S&RR,"107,769","33,470","162,991","401,641","13,222",0,0,0,0,0,0,0,2019
New York,Vanderbilt Mansion NHS,"326,822","34,282",0,"411,384",0,0,0,0,0,0,0,0,2019
New York,Women's Rights NHP,"39,064","3,470","1,344","41,643",672,0,0,0,0,0,0,0,2019
North Carolina,Blue Ridge PKWY,"9,285,170","4,843,313","1,456,692","58,119,766","728,352","19,989",0,"54,833","35,229",691,0,"1,294",2019
North Carolina,Cape Hatteras NS,"2,606,632","972,053","139,472","11,664,640","423,278",0,0,"44,236","45,405",0,324,"4,439",2019
North Carolina,Cape Lookout NS,"455,526","150,106","2,160","1,801,282","6,480",0,0,0,0,"2,229",0,"10,110",2019
North Carolina,Carl Sandburg Home NHS,"78,144","9,996",0,"119,955",0,0,0,0,0,0,0,0,2019
North Carolina,Fort Raleigh NHS,"248,139","30,097","1,344","361,167","1,344",0,0,0,0,0,0,0,2019
North Carolina,Great Smoky Mountains NP,"5,521,007","3,344,131",0,"40,129,575",0,0,0,"49,925","36,817","41,611",0,"8,143",2019
North Carolina,Guilford Courthouse NMP,"223,900","12,147","4,027,847","145,774","33,432",0,0,0,0,0,0,15,2019
North Carolina,Moores Creek NB,"77,006","4,403",0,"52,846",0,0,0,0,0,262,0,0,2019
North Carolina,Wright Brothers NMEM,"400,135","33,344","2,190","400,135","1,095",0,0,0,0,0,0,0,2019
North Dakota,Fort Union Trading Post NHS,"12,967","1,303",515,"15,644",127,0,0,0,0,0,0,0,2019
North Dakota,Knife River Indian Villages NHS,"10,354","1,245",552,"14,948",279,0,0,0,0,0,0,0,2019
North Dakota,Theodore Roosevelt NP,"691,658","221,493","6,578","2,657,924","2,172",0,0,"16,862","20,524",735,0,"2,301",2019
Ohio,Charles Young Buffalo Soldiers NM,"14,106","2,321",0,"27,861",0,0,0,0,0,0,0,0,2019
Ohio,Cuyahoga Valley NP,"2,237,997","546,269",0,"6,555,235",0,"7,777",0,0,0,0,0,"1,439",2019
Ohio,Dayton Aviation Heritage NHP,"94,709","10,852",0,"130,226",0,0,0,0,0,0,0,0,2019
Ohio,First Ladies NHS,"10,913","1,818",0,"21,826",0,0,0,0,0,0,0,0,2019
Ohio,Hopewell Culture NHP,"60,338","10,056",0,"120,677",0,0,0,0,0,0,0,0,2019
Ohio,James A. Garfield NHS,"41,305","6,884",0,"82,610",0,0,0,0,0,0,0,0,2019
Ohio,Perry's Victory & Intl. Peace MEM,"121,325","9,921",0,"119,054",0,0,0,0,0,0,0,124,2019
Ohio,William Howard Taft NHS,"32,396","2,699",0,"32,396",0,0,0,0,0,0,0,0,2019
Oklahoma,Chickasaw NRA,"1,422,612","513,791","1,640,957","6,165,499","131,277",0,0,"55,145","47,139",0,0,"25,792",2019
Oklahoma,Washita Battlefield NHS,"9,119",759,0,"9,119",0,0,0,0,0,0,0,0,2019
Oregon,Crater Lake NP,"704,512","284,315","49,600","3,411,782","24,800","34,616","12,478","4,694",0,"2,436",0,0,2019
Oregon,John Day Fossil Beds NM,"197,091","19,052",840,"228,625",84,0,0,0,0,0,0,0,2019
Oregon,Lewis & Clark NHP,"270,993","33,431",145,"401,182",37,0,0,0,0,0,0,0,2019
Oregon,Oregon Caves NM & PRES,"65,006","16,251",520,"195,014","1,040",0,0,0,0,0,0,0,2019
Pennsylvania,Allegheny Portage Railroad NHS,"189,189","24,282",180,"291,387",48,0,0,0,0,0,0,0,2019
Pennsylvania,Delaware Water Gap NRA,"978,710","346,907","15,660","4,162,885","7,824",0,"7,507",0,0,"1,732",0,"8,721",2019
Pennsylvania,Edgar Allan Poe NHS,"15,527","1,293",0,"15,527",0,0,0,0,0,0,0,0,2019
Pennsylvania,Eisenhower NHS,"47,277","6,303",0,"75,643",0,0,0,0,0,0,0,0,2019
Pennsylvania,Flight 93 NMEM,"411,226","59,970",0,"719,642",0,0,0,0,0,0,0,0,2019
Pennsylvania,Fort Necessity NB,"312,104","37,014",120,"444,176",48,0,0,0,0,0,0,579,2019
Pennsylvania,Friendship Hill NHS,"34,159","6,722",0,"80,665",0,0,0,0,0,0,0,0,2019
Pennsylvania,Gettysburg NMP,"925,117","343,226","74,400","4,118,714","12,348",0,0,0,0,0,0,"7,888",2019
Pennsylvania,Hopewell Furnace NHS,"49,861","4,986",600,"59,834",300,0,0,0,0,0,0,0,2019
Pennsylvania,Independence NHP,"4,532,459","571,108",0,"6,853,306",0,0,0,0,0,0,0,0,2019
Pennsylvania,Johnstown Flood NMEM,"183,143","16,134","161,991","193,618","4,859",0,0,0,0,0,0,0,2019
Pennsylvania,Steamtown NHS,"105,403","12,800","11,592","153,610","5,796",0,0,0,0,0,0,0,2019
Pennsylvania,Thaddeus Kosciuszko NMEM,"1,921",39,0,479,0,0,0,0,0,0,0,0,2019
Pennsylvania,Upper Delaware S&RR,"107,769","33,470","162,991","401,641","13,222",0,0,0,0,0,0,0,2019
Pennsylvania,Valley Forge NHP,"2,259,944","376,657",0,"4,519,888",0,0,0,0,0,0,0,0,2019
Puerto Rico,San Juan NHS,"1,197,345","195,717",0,"2,348,608",0,0,0,0,0,0,0,0,2019
Rhode Island,Roger Williams NMEM,"59,419","4,266","83,485","51,197","6,678",0,0,0,0,0,0,0,2019
South Carolina,Charles Pinckney NHS,"35,495","5,915",0,"70,991",0,0,0,0,0,0,0,0,2019
South Carolina,Congaree NP,"159,445","55,913",0,"670,956",0,0,0,0,0,881,0,"8,750",2019
South Carolina,Cowpens NB,"223,413","15,945",0,"191,350",0,0,0,0,0,0,0,0,2019
South Carolina,Fort Sumter and Fort Moultrie NHP,"877,894","177,029",0,"2,124,359",0,0,0,0,0,0,0,1,2019
South Carolina,Kings Mountain NMP,"262,031","18,836","253,144","226,036","42,174",0,0,0,0,67,0,0,2019
South Carolina,Ninety Six NHS,"97,295","10,134",0,"121,615",0,0,0,0,0,0,0,0,2019
South Dakota,Badlands NP,"970,998","349,399","55,984","4,192,793","27,992","7,092","19,820","3,490",930,"2,493",0,0,2019
South Dakota,Jewel Cave NM,"123,489","26,240",105,"314,886",105,0,0,0,0,0,0,0,2019
South Dakota,Minuteman Missile NHS,"125,776","8,127",0,"97,534",0,0,0,0,0,0,0,0,2019
South Dakota,Missouri NRR,"129,280","10,773",0,"129,280",0,0,0,0,0,0,0,0,2019
South Dakota,Mount Rushmore NMEM,"1,963,540","215,442","676,978","2,585,314","225,657",0,0,0,0,0,0,0,2019
South Dakota,Wind Cave NP,"615,350","144,614","240,685","1,735,378","79,425",0,0,"3,632","3,715",369,0,505,2019
Tennessee,Andrew Johnson NHS,"51,189","2,350",0,"28,203",0,0,0,0,0,0,0,0,2019
Tennessee,Big South Fork NRRA,"442,791","259,263",0,"3,111,160",0,"1,751",0,"5,439","20,181","4,966",0,"2,628",2019
Tennessee,Chickamauga & Chattanooga NMP,"488,579","78,178",0,"938,140",0,0,0,0,0,0,0,0,2019
Tennessee,Fort Donelson NB,"254,431","14,126","540,993","169,523","17,854",0,0,0,0,0,0,3,2019
Tennessee,Great Smoky Mountains NP,"7,026,734","4,256,167","10,544,367","51,074,007","5,272,185","10,955",0,"105,483","76,723","52,958",0,"10,685",2019
Tennessee,Manhattan Project NHP,"30,123","2,449",0,"29,399",0,0,0,0,0,0,0,0,2019
Tennessee,Natchez Trace PKWY,"818,486","274,602","1,190,844","3,295,233","1,190,844",0,0,"2,172","3,702",0,0,0,2019
Tennessee,Obed W&SR,"221,301","78,718","10,800","944,617",900,0,0,"8,686",0,300,0,0,2019
Tennessee,Shiloh NMP,"360,989","43,451","152,902","521,420","30,581",0,0,0,0,0,0,0,2019
Tennessee,Stones River NB,"284,516","33,152","1,440","397,830",240,0,0,0,0,0,0,0,2019
Texas,Alibates Flint Quarries NM,"8,847","1,843",0,"22,116",0,0,0,0,0,0,0,0,2019
Texas,Amistad NRA,"1,267,900","773,710","1,128","9,284,523","1,128",0,0,0,"10,192",0,0,"2,220",2019
Texas,Big Bend NP,"463,832","874,696","2,364","10,496,353","7,092","49,227","12,618","54,402","28,845","23,320",0,"37,020",2019
Texas,Big Thicket NPRES,"255,926","68,879",0,"826,557",0,0,0,0,0,"1,536",0,0,2019
Texas,Chamizal NMEM,"38,228","4,156","47,298","49,882","165,543",0,0,0,0,0,0,0,2019
Texas,Fort Davis NHS,"51,995","8,666",255,"103,992","1,390",0,0,0,0,0,0,0,2019
Texas,Guadalupe Mountains NP,"188,833","36,766","1,440","441,192","1,440",0,0,"10,621","6,383","2,838",0,"1,464",2019
Texas,Lake Meredith NRA,"1,328,340","330,637",0,"3,967,646",0,0,0,"12,636","57,418",0,0,0,2019
Texas,Lyndon B. Johnson NHP,"111,972","15,813",0,"189,757",0,0,0,0,0,0,0,0,2019
Texas,Padre Island NS,"576,299","343,994","1,800","4,127,938","14,400",0,0,"20,010","35,225","13,601",0,412,2019
Texas,Palo Alto Battlefield NHP,"149,733","19,390",0,"232,691",0,0,0,0,0,0,0,0,2019
Texas,Rio Grande W&SR,324,"3,198",0,"38,376",0,0,0,0,0,"1,842",0,0,2019
Texas,San Antonio Missions NHP,"1,281,121","143,440",0,"1,721,291",0,0,0,0,0,0,0,0,2019
Texas,Waco Mammoth NM,"111,331","12,095","7,835","145,144","3,083",0,0,0,0,0,0,0,2019
Utah,Arches NP,"1,659,702","492,734",0,"5,912,819",0,0,0,"17,523","16,290",405,0,"4,688",2019
Utah,Bryce Canyon NP,"2,594,904","1,058,806","416,166","12,705,683","124,850","52,566",0,"30,080","23,653","1,394",0,509,2019
Utah,Canyonlands NP,"733,996","429,395",0,"5,152,749",0,0,0,"9,135","7,785","77,695",0,508,2019
Utah,Capitol Reef NP,"1,226,519","159,131","56,871","1,909,572","56,871",0,0,"25,665","23,993","4,010",0,"2,738",2019
Utah,Cedar Breaks NM,"579,861","102,691","54,768","1,232,294","109,538",0,0,"2,004","2,028",0,0,0,2019
Utah,Dinosaur NM,"77,732","39,765",192,"477,184",192,0,0,"12,451","16,262","7,888",0,642,2019
Utah,Glen Canyon NRA,"3,489,530","3,257,799","3,709","39,093,590","44,504","7,594","10,037",612,162,"89,782",0,"157,758",2019
Utah,Golden Spike NHP,"108,154","21,858","31,000","262,305","15,500",0,0,0,0,0,0,0,2019
Utah,Hovenweep NM,"19,824","5,765",168,"69,189",36,0,0,877,"1,321",0,0,0,2019
Utah,Natural Bridges NM,"88,090","42,676",800,"512,117",400,0,0,"3,096","3,263",0,0,0,2019
Utah,Rainbow Bridge NM,"115,108","14,388",0,"172,663",0,0,0,0,0,0,0,0,2019
Utah,Timpanogos Cave NM,"103,512","17,016",0,"204,192",0,0,0,0,0,0,0,0,2019
Utah,Zion NP,"4,488,268","2,392,962","21,900","28,715,546","5,475","82,640",0,"118,290","78,704","18,320",0,"21,619",2019
Vermont,Marsh-Billings-Rockefeller NHP,"45,979","7,663",0,"91,958",0,0,0,0,0,0,0,0,2019
Virgin Islands,Buck Island Reef NM,"37,085","18,338",0,"220,064",0,0,0,0,0,0,0,"3,840",2019
Virgin Islands,Christiansted NHS,"103,594","5,006",0,"60,075",0,0,0,0,0,0,0,0,2019
Virgin Islands,Salt River Bay NHP & Ecological Pres,"5,215",970,0,"11,645",0,0,0,0,0,0,0,0,2019
Virgin Islands,Virgin Islands NP,"133,398","68,365","238,252","820,391","59,562",0,0,0,0,0,0,0,2019
Virginia,Appomattox Court House NHP,"102,397","12,393",0,"148,723",0,0,0,0,0,0,0,0,2019
Virginia,Arlington House The R.E. Lee MEM,0,0,0,0,0,0,0,0,0,0,0,0,2019
Virginia,Assateague Island NS,"1,570,840","1,115,310","2,412","13,383,731","2,412",0,0,0,0,"1,038",0,"7,574",2019
Virginia,Blue Ridge PKWY,"5,690,912","2,968,482","485,568","35,621,792","242,784","30,208",0,"11,551","7,684",398,0,0,2019
Virginia,Booker T. Washington NM,"24,640","4,023",84,"48,283",12,0,0,0,0,0,0,0,2019
Virginia,Colonial NHP,"3,327,268","293,601","2,107,143","3,523,221","1,053,573",0,0,0,0,0,0,0,2019
Virginia,Cumberland Gap NHP,"49,320","8,638","546,427","103,656","388,693",0,0,231,886,38,0,17,2019
Virginia,Fredericksburg & Spotsylvania NMP,"906,800","35,540","1,396,899","426,483","165,879",0,0,0,0,0,0,0,2019
Virginia,George Washington Birthplace NM,"139,666","36,032","7,200","432,389","7,200",0,0,0,0,0,0,0,2019
Virginia,George Washington MEM PKWY,"7,487,265","677,688","36,298,118","8,132,260","18,149,059",0,0,0,0,0,0,0,2019
Virginia,LBJ Memorial Grove on the Potomac,"244,246","10,177",0,"122,124",0,0,0,0,0,0,0,0,2019
Virginia,Maggie L. Walker NHS,"9,602","1,200",0,"14,404",0,0,0,0,0,0,0,0,2019
Virginia,Manassas NBP,"510,427","31,901",480,"382,821",84,0,0,0,0,0,0,0,2019
Virginia,Petersburg NB,"235,691","21,081","357,761","252,973","89,440",0,0,0,0,0,0,0,2019
Virginia,Prince William Forest Park,"339,693","270,201",480,"3,242,412",960,0,"30,151","21,599","1,551",305,0,"50,987",2019
Virginia,Richmond NBP,"197,242","29,545","150,033","354,544","37,508",0,0,0,0,0,0,0,2019
Virginia,Shenandoah NP,"1,425,507","884,881","10,962","10,618,576","2,742","95,395",0,"119,649","59,820","32,391",0,139,2019
Virginia,Theodore Roosevelt Island,"151,500","22,725",0,"272,700",0,0,0,0,0,0,0,0,2019
Virginia,Wolf Trap NP for the Performing Arts,"402,580","134,193",0,"1,610,320",0,0,0,0,0,0,0,0,2019
Washington,Fort Vancouver NHS,"1,018,214","91,481","96,000","1,097,774","768,000",0,0,0,0,0,0,0,2019
Washington,Klondike Gold Rush NHP Seattle,"109,799","16,012",0,"192,148",0,0,0,0,0,0,0,0,2019
Washington,Lake Chelan NRA,"38,785","43,968",0,"527,626",0,"9,548",0,0,0,"7,398",0,0,2019
Washington,Lake Roosevelt NRA,"1,358,818","324,803","1,200","3,897,636",600,"2,716","2,948","31,402","38,921","2,649",0,"2,952",2019
Washington,Manhattan Project NHP,"27,957","5,434",0,"65,208",0,0,0,0,0,0,0,0,2019
Washington,Minidoka NHS,"7,372","1,228",0,"14,744",0,0,0,0,0,0,0,0,2019
Washington,Mount Rainier NP,"1,501,621","1,555,057","746,897","18,660,689","746,897","35,243",0,"83,353","30,408","47,703",0,"8,676",2019
Washington,North Cascades NP,"38,208","56,050",0,"672,611",0,0,0,0,0,"27,581",0,0,2019
Washington,Olympic NP,"3,245,806","1,408,253","718,520","16,899,047","294,600","76,220","28,645","134,569","73,701","96,864",0,190,2019
Washington,Ross Lake NRA,"1,088,528","236,143",720,"2,833,723",720,"7,938",0,"39,616","14,118","10,056",0,990,2019
Washington,San Juan Island NHP,"292,507","39,033","74,023","468,398","18,508",0,0,0,0,0,0,0,2019
Washington,Whitman Mission NHS,"48,481","4,040",888,"48,481",444,0,0,0,0,0,0,0,2019
West Virginia,Bluestone NSR,"37,663","7,846",0,"94,160",0,0,0,0,0,0,0,0,2019
West Virginia,Gauley River NRA,"119,282","31,653",0,"379,843",0,0,0,"3,915","1,475",0,0,0,2019
West Virginia,Harpers Ferry NHP,"299,577","99,858",0,"1,198,304",0,0,0,0,0,0,0,0,2019
West Virginia,New River Gorge NP & PRES,"1,195,721","217,982","2,400","2,615,787","4,800",0,0,"5,074","1,032",0,0,0,2019
Wisconsin,Apostle Islands NL,"240,613","66,010","2,016","792,123",504,0,0,0,0,"7,431",0,"7,644",2019
Wisconsin,Saint Croix NSR,"319,133","240,409",0,"2,884,908",0,0,0,0,0,"34,079",0,0,2019
Wyoming,Bighorn Canyon NRA,"114,843","39,339","2,205","472,076","1,099",0,"6,426",11,78,0,0,0,2019
Wyoming,Devils Tower NM,"450,785","107,415","2,978","1,288,987","1,488",0,0,"5,639","7,305",0,0,0,2019
Wyoming,Fort Laramie NHS,"42,892","5,361",365,"64,335",544,0,0,0,0,0,0,0,2019
Wyoming,Fossil Butte NM,"20,554","2,351",294,"28,213",199,0,0,0,0,0,0,0,2019
Wyoming,Grand Teton NP,"3,405,614","1,766,900","1,610,087","21,202,805","1,610,087","214,935","312,155",0,0,"36,292",0,0,2019
Wyoming,"John D. Rockefeller, Jr. MEM PKWY","1,426,666","141,662","10,800","1,699,951","2,700","8,588","4,743",0,0,0,0,0,2019
Wyoming,Yellowstone NP,"1,969,940","4,633,967","1,165,690","55,607,615","596,914","653,635","474,653","81,022","80,294","32,502",0,"9,907",2019
