state,park,recreation_visitors,recreation_visitor_days,non_recreation_visitors,recreation_visitor_hours,non_recreation_visitor_hours,concessioner_lodging_overnights,concessioner_camping_overnights,tent_overnights,recreation_vehicle_overnights,back_country_overnights,non_recreation_overnights,misc_overnights,year
New Mexico,El Morro NM,"54,836","13,035","11,488","156,426","3,790",0,0,695,"1,767",0,0,0,2023
New Mexico,Fort Union NM,"9,570",940,240,"11,291",24,0,0,0,0,0,0,0,2023
New Mexico,Gila Cliff Dwellings NM,"33,973","4,246",0,"50,960",0,0,0,0,0,0,0,0,2023
New Mexico,Manhattan Project NHP,"20,220",865,0,"10,385",0,0,0,0,0,0,0,0,2023
New Mexico,Pecos NHP,"50,709","5,397",0,"64,767",0,0,0,0,0,0,0,0,2023
New Mexico,Petroglyph NM,"314,528","52,421",0,"629,054",0,0,0,0,0,0,0,0,2023
New Mexico,Salinas Pueblo Missions NM,"39,556","6,602",0,"79,227",0,0,0,0,0,0,0,0,2023
New Mexico,Valles Caldera NPRES,"76,090","19,452",888,"233,433","7,344",0,0,0,0,175,12,569,2023
New Mexico,White Sands NP,"729,096","118,825",0,"1,425,910",0,0,0,0,0,0,0,0,2023
New York,African Burial Ground NM,"40,817","2,069",0,"24,834",0,0,0,0,0,0,0,0,2023
New York,Castle Clinton NM,"3,929,749","164,042",186,"1,968,505",37,0,0,0,0,0,0,0,2023
New York,Eleanor Roosevelt NHS,"17,190","2,148",0,"25,784",0,0,0,0,0,0,0,0,2023
New York,Federal Hall NMEM,"76,750","5,149","5,679","61,794","16,089",0,0,0,0,0,0,0,2023
New York,Fire Island NS,"298,958","94,621","190,485","1,135,463","571,455",387,"4,145",0,0,"2,742",0,"10,443",2023
New York,Fort Stanwix NM,"83,401","10,425",0,"125,102",0,0,0,0,0,0,0,0,2023
New York,Gateway NRA,"7,050,554","1,518,340","791,292","18,220,081","1,582,584",0,0,0,0,0,0,"1,065",2023
New York,General Grant NMEM,"84,153","3,101","9,140","37,213","18,051",0,0,0,0,0,0,0,2023
New York,Governors Island NM,"38,670","6,445",0,"77,344",0,0,0,0,0,0,0,0,2023
New York,Hamilton Grange NMEM,"48,674","2,798",81,"33,585",0,0,0,0,0,0,0,0,2023
New York,Home of Franklin D. Roosevelt NHS,"117,789","15,156",0,"181,881",0,0,0,0,0,0,0,0,2023
New York,Martin Van Buren NHS,"12,438","1,743",0,"20,916",0,0,0,0,0,0,0,0,2023
New York,Sagamore Hill NHS,"131,333","27,361",0,"328,333",0,0,0,0,0,0,0,0,2023
New York,Saint Paul's Church NHS,"11,615","1,334",240,"16,011",168,0,0,0,0,0,0,0,2023
New York,Saratoga NHP,"101,943","20,936","77,839","251,238","6,228",0,0,0,0,0,0,0,2023
New York,Statue of Liberty NM,"3,739,607","1,402,352",0,"16,828,232",0,0,0,0,0,0,0,0,2023
New York,Stonewall NM,"832,650","60,298","4,510","723,584","18,040",0,0,0,0,0,0,0,2023
New York,Theodore Roosevelt Birthplace NHS,"19,892","1,772",64,"21,267",30,0,0,0,0,0,0,0,2023
New York,Theodore Roosevelt Inaugural NHS,"23,159","3,432",0,"41,190",0,0,0,0,0,0,0,0,2023
New York,Upper Delaware S&RR,"163,632","44,375","101,300","532,502","8,289",0,0,0,0,0,0,0,2023
New York,Vanderbilt Mansion NHS,"338,436","34,099",0,"409,188",0,0,0,0,0,0,0,0,2023
New York,Women's Rights NHP,"35,934","3,031","1,344","36,378",672,0,0,0,0,0,0,0,2023
North Carolina,Blue Ridge PKWY,"10,389,733","5,374,961","1,456,692","64,499,540","728,352","17,619",0,"52,091","37,654",334,0,0,2023
North Carolina,Cape Hatteras NS,"2,826,169","1,325,110","145,103","15,901,328","437,180",0,0,"75,521","86,961",0,156,"3,742",2023
North Carolina,Cape Lookout NS,"529,995","236,985","2,160","2,843,821","6,480",0,0,0,0,"22,406",0,"24,985",2023
North Carolina,Carl Sandburg Home NHS,"149,043","18,630",0,"223,562",0,0,0,0,0,0,0,0,2023
North Carolina,Fort Raleigh NHS,"263,571","30,402","1,344","364,833","1,344",0,0,0,0,0,0,0,2023
North Carolina,Great Smoky Mountains NP,"5,850,966","3,596,399",0,"43,156,797",0,0,0,"68,105","50,138","37,193",0,"19,162",2023
North Carolina,Guilford Courthouse NMP,"404,759","18,606","1,648,833","223,280","13,686",0,0,0,0,0,0,8,2023
North Carolina,Moores Creek NB,"55,483","3,221",0,"38,655",0,0,0,0,0,221,0,0,2023
North Carolina,Wright Brothers NMEM,"423,488","35,290","2,190","423,488","1,095",0,0,0,0,0,0,0,2023
North Dakota,Fort Union Trading Post NHS,"12,942","1,340",387,"16,081",97,0,0,0,0,0,0,0,2023
North Dakota,Knife River Indian Villages NHS,"8,134",982,585,"11,788",293,0,0,0,0,0,0,0,2023
North Dakota,Theodore Roosevelt NP,"746,862","221,855","6,578","2,662,270","2,172",0,0,"11,703","21,459",718,0,"3,115",2023
Ohio,Charles Young Buffalo Soldiers NM,"3,302",275,0,"3,302",0,0,0,0,0,0,0,0,2023
Ohio,Cuyahoga Valley NP,"2,860,059","709,798",0,"8,517,581",0,"5,795",0,0,0,0,0,"3,869",2023
Ohio,Dayton Aviation Heritage NHP,"89,976","10,260",0,"123,122",0,0,0,0,0,0,0,0,2023
Ohio,First Ladies NHS,"11,187","1,864",0,"22,374",0,0,0,0,0,0,0,0,2023
Ohio,Hopewell Culture NHP,"62,113","10,352",0,"124,230",0,0,0,0,0,0,0,0,2023
Ohio,James A. Garfield NHS,"36,553","6,092",0,"73,106",0,0,0,0,0,0,0,0,2023
Ohio,Perry's Victory & Intl. Peace MEM,"101,837","9,328",0,"111,936",0,0,0,0,0,0,0,88,2023
Ohio,William Howard Taft NHS,"30,757","2,563",0,"30,757",0,0,0,0,0,0,0,0,2023
Oklahoma,Chickasaw NRA,"2,082,326","601,160",0,"7,213,924",0,0,0,"49,582","28,848",0,0,"14,644",2023
Oklahoma,Washita Battlefield NHS,"11,906","1,984",0,"23,811",0,0,0,0,0,0,0,0,2023
Oregon,Crater Lake NP,"559,976","282,307","49,600","3,387,684","24,800","36,027","41,037",0,0,"1,530",0,0,2023
Oregon,John Day Fossil Beds NM,"169,016","16,338",840,"196,059",84,0,0,0,0,0,0,0,2023
Oregon,Lewis & Clark NHP,"284,739","34,857",100,"418,286",24,0,0,0,0,0,0,0,2023
Oregon,Oregon Caves NM & PRES,"32,041","8,626",520,"103,517","1,040",0,0,421,41,0,0,0,2023
Pennsylvania,Allegheny Portage Railroad NHS,"199,612","26,783",180,"321,405",48,0,0,0,0,0,0,0,2023
Pennsylvania,Delaware Water Gap NRA,"1,220,188","429,072","15,660","5,148,867","7,824",0,"10,501",0,0,"1,410",0,"7,954",2023
Pennsylvania,Edgar Allan Poe NHS,"15,473","1,289",0,"15,473",0,0,0,0,0,0,0,0,2023
Pennsylvania,Eisenhower NHS,"98,837","13,178",0,"158,137",0,0,0,0,0,0,0,0,2023
Pennsylvania,First State NHP,"16,631","2,738",62,"32,862",496,0,0,0,0,0,0,0,2023
Pennsylvania,Flight 93 NMEM,"377,810","55,097",0,"661,167",0,0,0,0,0,0,0,0,2023
Pennsylvania,Fort Necessity NB,"248,948","29,768",120,"357,218",48,0,0,0,0,0,0,732,2023
Pennsylvania,Friendship Hill NHS,"19,258","3,863",0,"46,361",0,0,0,0,0,0,0,0,2023
Pennsylvania,Gettysburg NMP,"742,173","262,001","74,400","3,144,021","12,348",0,0,0,0,0,0,0,2023
Pennsylvania,Hopewell Furnace NHS,"54,293","5,469",600,"65,633",300,0,0,0,0,0,0,0,2023
Pennsylvania,Independence NHP,"3,042,598","383,287",0,"4,599,452",0,0,0,0,0,0,0,0,2023
Pennsylvania,Johnstown Flood NMEM,"159,403","13,984","148,036","167,809","4,441",0,0,0,0,0,0,0,2023
Pennsylvania,Steamtown NHS,"58,403","7,430","11,592","89,166","5,796",0,0,0,0,0,0,0,2023
Pennsylvania,Thaddeus Kosciuszko NMEM,"2,218",46,0,555,0,0,0,0,0,0,0,0,2023
Pennsylvania,Upper Delaware S&RR,"163,632","44,375","101,300","532,502","8,289",0,0,0,0,0,0,0,2023
Pennsylvania,Valley Forge NHP,"1,880,527","313,421",0,"3,761,052",0,0,0,0,0,0,0,0,2023
Puerto Rico,San Juan NHS,"1,314,819","207,134",0,"2,485,614",0,0,0,0,0,0,0,0,2023
Rhode Island,Roger Williams NMEM,"37,707","3,762","45,999","45,149","3,680",0,0,0,0,0,0,0,2023
South Carolina,Charles Pinckney NHS,"32,109","5,351",0,"64,216",0,0,0,0,0,0,0,0,2023
South Carolina,Congaree NP,"250,114","83,290",0,"999,482",0,0,0,"7,912",0,614,0,"3,931",2023
South Carolina,Cowpens NB,"226,369","16,789",0,"201,471",0,0,0,0,0,0,0,20,2023
South Carolina,Fort Sumter and Fort Moultrie NHP,"411,744","79,301","508,765","951,619","254,380",0,0,0,0,0,0,100,2023
South Carolina,Kings Mountain NMP,"219,267","9,454","214,850","113,455","35,794",0,0,0,0,0,0,0,2023
South Carolina,Ninety Six NHS,"118,207","12,313",0,"147,760",0,0,0,0,0,0,0,0,2023
South Carolina,Reconstruction Era NHP,"23,792",744,"2,894","8,931","3,618",0,0,0,0,0,0,0,2023
South Dakota,Badlands NP,"1,046,400","368,244","55,984","4,418,935","27,992","10,841","11,734","3,262",910,"1,417",0,0,2023
South Dakota,Jewel Cave NM,"121,536","29,348",15,"352,177",15,0,0,0,0,0,0,0,2023
South Dakota,Minuteman Missile NHS,"115,769","7,384",0,"88,610",0,0,0,0,0,0,0,0,2023
South Dakota,Missouri NRR,"116,189","9,682",0,"116,189",0,0,0,0,0,0,0,0,2023
South Dakota,Mount Rushmore NMEM,"2,431,195","266,754","834,948","3,201,057","278,313",0,0,0,0,0,0,0,2023
South Dakota,Wind Cave NP,"592,459","152,171","236,892","1,826,057","78,174",0,0,"5,396","6,500",544,0,"1,017",2023
Tennessee,Andrew Johnson NHS,"61,086","2,339",0,"28,069",0,0,0,0,0,0,0,0,2023
Tennessee,Big South Fork NRRA,"451,939","272,642",0,"3,271,705",0,"1,374",0,"11,358","26,542","5,341",0,"3,178",2023
Tennessee,Chickamauga & Chattanooga NMP,"510,913","79,733",0,"956,807",0,0,0,0,0,0,0,0,2023
Tennessee,Fort Donelson NB,"179,950","9,991","435,792","119,896","14,381",0,0,0,0,0,0,2,2023
Tennessee,Great Smoky Mountains NP,"7,446,682","4,577,236","10,832,000","54,926,832","5,416,000","10,373",0,"138,965","108,073","47,339",0,"19,134",2023
Tennessee,Manhattan Project NHP,"23,006","1,922",0,"23,074",0,0,0,0,0,0,0,0,2023
Tennessee,Natchez Trace PKWY,"882,030","296,615","1,221,379","3,559,389","1,221,379",0,0,"5,820","6,951",0,0,0,2023
Tennessee,Obed W&SR,"278,944","100,553","10,800","1,206,638",900,0,0,"4,402",0,380,0,0,2023
Tennessee,Shiloh NMP,"371,735","42,367","178,129","508,414","35,625",0,0,0,0,0,0,0,2023
Tennessee,Stones River NB,"339,364","37,322","1,461","447,869",261,0,0,0,0,0,0,0,2023
Texas,Alibates Flint Quarries NM,"6,006","1,251",0,"15,015",0,0,0,0,0,0,0,0,2023
Texas,Amistad NRA,"836,733","515,441",52,"6,185,299",448,0,0,0,"5,816",0,2,615,2023
Texas,Big Bend NP,"509,129","798,831","2,700","9,585,981","8,100","22,346","3,695","23,647","27,175","58,919",0,"9,069",2023
Texas,Big Thicket NPRES,"262,791","64,134",0,"769,610",0,0,0,0,0,"1,280",0,0,2023
Texas,Chamizal NMEM,"8,324",693,"106,049","8,324","371,172",0,0,0,0,0,0,0,2023
Texas,Fort Davis NHS,"40,189","6,697",219,"80,374",302,0,0,0,0,0,0,0,2023
Texas,Guadalupe Mountains NP,"227,340","53,768","1,440","645,221","1,440",0,0,"16,731","8,839","2,508",0,"4,797",2023
Texas,Lake Meredith NRA,"1,337,683","324,670",0,"3,896,044",0,0,0,"11,284","49,781",0,0,"7,212",2023
Texas,Lyndon B. Johnson NHP,"118,819","30,781",0,"369,378",0,0,0,0,0,0,0,0,2023
Texas,Padre Island NS,"552,687","319,357","1,800","3,832,284","14,400",0,0,"13,595","31,680","13,620",0,485,2023
Texas,Palo Alto Battlefield NHP,"160,450","17,575",0,"210,901",0,0,0,0,0,0,0,0,2023
Texas,Rio Grande W&SR,300,"4,178",0,"50,136",0,0,0,0,0,"2,314",0,0,2023
Texas,San Antonio Missions NHP,"1,180,929","132,637",0,"1,591,644",0,0,0,0,0,0,0,0,2023
Texas,Waco Mammoth NM,"98,123","10,155",280,"121,863",280,0,0,0,0,0,0,0,2023
Utah,Arches NP,"1,482,045","455,248",0,"5,462,987",0,0,0,"14,885","19,602",175,0,"7,708",2023
Utah,Bryce Canyon NP,"2,461,269","1,100,899","408,397","13,210,794","122,520","49,131",0,"44,897","44,563","2,667",0,"1,243",2023
Utah,Canyonlands NP,"800,322","424,735",0,"5,096,820",0,0,0,"8,136","8,790","68,953",0,"1,721",2023
Utah,Capitol Reef NP,"1,268,861","160,745","87,886","1,928,949","87,886",0,0,"16,534","31,608","3,115",0,"3,251",2023
Utah,Cedar Breaks NM,"614,292","108,760","8,151","1,305,120","16,303",0,0,"2,315","1,937",0,0,0,2023
Utah,Dinosaur NM,"84,897","46,589",732,"559,072",732,0,0,"10,148","12,325","10,319",0,909,2023
Utah,Glen Canyon NRA,"4,065,910","3,052,936","4,087","36,635,240","49,040","11,856","2,927",0,"2,113","5,220",0,"85,736",2023
Utah,Golden Spike NHP,"53,015","10,339","31,000","124,077","15,500",0,0,0,0,0,0,0,2023
Utah,Hovenweep NM,"19,728","5,169",168,"62,035",36,0,0,542,"1,138",0,0,0,2023
Utah,Natural Bridges NM,"83,760","40,482",800,"485,794",400,0,0,"2,562","3,419",0,0,0,2023
Utah,Rainbow Bridge NM,165,13,0,165,0,0,0,0,0,0,0,0,2023
Utah,Timpanogos Cave NM,"120,656","19,884",0,"238,613",0,0,0,0,0,0,0,0,2023
Utah,Zion NP,"4,623,238","2,455,943","21,900","29,471,316","5,475","95,381",0,"100,411","85,948","8,497",0,"30,211",2023
Vermont,Marsh-Billings-Rockefeller NHP,"71,799","11,966",0,"143,598",0,0,0,0,0,0,0,0,2023
Virgin Islands,Buck Island Reef NM,"46,207","22,019",0,"264,234",0,0,0,0,0,0,0,"3,840",2023
Virgin Islands,Christiansted NHS,"107,171","4,851",0,"58,213",0,0,0,0,0,0,0,0,2023
Virgin Islands,Salt River Bay NHP & Ecological Pres,"13,731","2,868",0,"34,427",0,0,0,0,0,0,0,0,2023
Virgin Islands,Virgin Islands NP,"343,685","176,138","231,252","2,113,667","70,278","10,859","11,795",0,0,0,"2,167","19,511",2023
Virginia,Appomattox Court House NHP,"91,963","11,130",0,"133,563",0,0,0,0,0,0,0,0,2023
Virginia,Arlington House The R.E. Lee MEM,"419,225","17,467",0,"209,613",0,0,0,0,0,0,0,0,2023
Virginia,Assateague Island NS,"1,575,756","1,124,565","2,412","13,494,784","2,412",0,0,0,0,623,0,"5,246",2023
Virginia,Blue Ridge PKWY,"6,367,900","3,294,331","485,568","39,531,975","242,784","15,512",0,"13,760","8,074",194,0,0,2023
Virginia,Booker T. Washington NM,"28,713","2,614",84,"31,369",12,0,0,0,0,0,0,0,2023
Virginia,Colonial NHP,"2,691,931","234,624","1,460,678","2,815,490","730,340",0,0,0,0,0,0,0,2023
Virginia,Cumberland Gap NHP,"55,815","11,082","426,691","132,987","213,343",0,0,464,"1,397",58,0,257,2023
Virginia,Fredericksburg & Spotsylvania NMP,"844,890","32,575","1,420,334","390,911","163,755",0,0,0,0,0,0,0,2023
Virginia,George Washington Birthplace NM,"98,843","25,043","7,200","300,518","7,200",0,0,0,0,0,0,0,2023
Virginia,George Washington MEM PKWY,"7,391,260","837,201","34,753,571","10,046,423","17,376,785",0,0,0,0,0,0,0,2023
Virginia,LBJ Memorial Grove on the Potomac,"260,344","10,847",0,"130,173",0,0,0,0,0,0,0,0,2023
Virginia,Maggie L. Walker NHS,"6,382",797,0,"9,572",0,0,0,0,0,0,0,0,2023
Virginia,Manassas NBP,"564,905","35,306",480,"423,678",84,0,0,0,0,0,0,0,2023
Virginia,Petersburg NB,"182,695","15,425","404,950","185,103","101,237",0,0,0,0,0,0,0,2023
Virginia,Prince William Forest Park,"295,630","238,901",120,"2,866,820",240,0,0,"18,249","1,665",595,0,"54,245",2023
Virginia,Richmond NBP,"169,145","23,629","145,244","283,552","36,310",0,0,0,0,0,0,0,2023
Virginia,Shenandoah NP,"1,576,008","909,570","10,962","10,914,844","2,742","46,804",0,"122,031","67,815","67,738",0,433,2023
Virginia,Theodore Roosevelt Island,"153,053","22,957",0,"275,495",0,0,0,0,0,0,0,0,2023
Virginia,Wolf Trap NP for the Performing Arts,"489,008","163,002",0,"1,956,032",0,0,0,0,0,0,0,0,2023
Washington,Fort Vancouver NHS,"967,602","87,054","3,844","1,044,656","30,752",0,0,0,0,0,0,0,2023
Washington,Klondike Gold Rush NHP Seattle,"71,990","10,498",0,"125,981",0,0,0,0,0,0,0,0,2023
Washington,Lake Chelan NRA,"39,419","50,398",0,"604,784",0,"9,497",0,"7,759",0,"1,742",0,0,2023
Washington,Lake Roosevelt NRA,"1,140,360","355,606","1,200","4,267,278",600,"16,514","6,443","52,136","53,472","2,646",0,"3,812",2023
Washington,Manhattan Project NHP,"16,874","4,739",0,"56,870",0,0,0,0,0,0,0,0,2023
Washington,Minidoka NHS,"9,298","1,549",0,"18,596",0,0,0,0,0,0,0,0,2023
Washington,Mount Rainier NP,"1,674,294","1,755,040","849,082","21,060,484","849,082","41,808",0,"59,749","29,628","53,949",0,"8,917",2023
Washington,North Cascades NP,"40,351","44,320",0,"531,844",0,0,0,0,0,"19,125",0,0,2023
Washington,Olympic NP,"2,947,503","1,291,441","1,045,102","15,497,301","336,937","69,534","12,782","121,314","91,536","158,254",0,91,2023
Washington,Ross Lake NRA,"881,837","269,450",720,"3,233,402",720,"10,595",0,"51,838","19,876","12,710",0,"2,961",2023
Washington,San Juan Island NHP,"457,989","62,361","74,023","748,343","18,508",0,0,0,0,0,0,0,2023
Washington,Whitman Mission NHS,"47,232","3,936",888,"47,232",444,0,0,0,0,0,0,0,2023
West Virginia,Bluestone NSR,"21,592","4,498",0,"53,979",0,0,0,0,0,0,0,0,2023
West Virginia,Gauley River NRA,"187,223","91,717",0,"1,100,609",0,0,0,"4,695","4,409",0,0,0,2023
West Virginia,Harpers Ferry NHP,"427,317","142,438",0,"1,709,265",0,0,0,0,0,0,0,0,2023
West Virginia,New River Gorge NP & PRES,"1,707,223","370,597","2,400","4,447,173","4,800",0,0,"17,214","10,501","12,609",0,"4,013",2023
Wisconsin,Apostle Islands NL,"247,167","71,859",0,"862,310",0,0,0,0,0,"10,795",0,"6,444",2023
Wisconsin,Saint Croix NSR,"403,129","326,648",0,"3,919,787",0,0,0,0,0,"47,363",0,0,2023
Wyoming,Bighorn Canyon NRA,"100,154","33,469","2,205","401,632","1,099",0,0,0,0,401,0,"7,825",2023
Wyoming,Devils Tower NM,"511,205","109,086","2,358","1,309,033","1,179",0,0,"1,413","3,721",0,0,0,2023
Wyoming,Fort Laramie NHS,"47,155","6,081",0,"72,979",0,0,0,0,0,0,0,0,2023
Wyoming,Fossil Butte NM,"19,377","2,468",225,"29,627",176,0,0,0,0,0,0,0,2023
Wyoming,Grand Teton NP,"3,417,106","1,817,854","1,570,845","21,814,250","1,570,845","188,653","362,545",68,0,"41,705",0,0,2023
Wyoming,"John D. Rockefeller, Jr. MEM PKWY","1,382,345","183,159","10,800","2,197,917","2,700","18,185","21,599",0,0,0,0,0,2023
Wyoming,Yellowstone NP,"2,205,675","4,499,267","1,280,358","53,991,212","646,446","640,582","412,586","25,295","30,413","32,523",0,"5,396",2023
